1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
-2.4537659259924173e-06,-8.898541901936215e-06,-1.5025555268718242e-05,1.564745710107986e-05,-2.1953123588088728e-07,0.00016579106820649884,-4.81072524886349e-06,1.2018206884363237e-05,6.123554745058574e-06,4.263058382418432e-05,-7.49648470555498e-06,0.00020788595025754105,-1.3347757553115632e-05,-9.266575500769397e-07,3.004478433491472e-05,9.755532456783553e-06,1.9209452568407187e-06,-6.523831027530321e-06,-4.317499357374639e-05,2.6593486341872666e-05,0.0002206909224457404,0.00013588744347195516,0.00020414281069806715,-1.4983354088338007e-05,0.00012342615565887326,-1.3836973360460469e-05
-5.346906723410331e-06,-1.939046957169771e-05,-3.2741608169817414e-05,3.4096770475049335e-05,-4.783720520209792e-07,0.0003612689245883393,-1.0482865910376314e-05,2.618841125500265e-05,1.3343602048859794e-05,9.289466157220137e-05,-1.6335300791937895e-05,0.0004529962590809189,-2.908558385590426e-05,-2.019243739721919e-06,6.546943115563778e-05,2.1257904648145745e-05,4.185857746373739e-06,-1.421582866319958e-05,-9.408096386754656e-05,5.794884076515301e-05,0.00048089908027542684,0.00029610708887546167,0.00044483972798512405,-3.264964920473748e-05,0.0002689531770518637,-3.0151615159778893e-05
-1.151249716081427e-05,-4.174988221012798e-05,-7.049639924430057e-05,7.341421752660918e-05,-1.0299893331954465e-06,0.0007778530061883645,-2.2570800328727806e-05,5.638662236231899e-05,2.8730289988075275e-05,0.00020001275184441283,-3.517175700201084e-05,0.0009753523703144156,-6.262456386150508e-05,-4.347660997855623e-06,0.0001409631174225404,4.5770681922532457e-05,9.012626910008492e-06,-3.060829290458805e-05,-0.00020256699535634793,0.00012477043256810448,0.0010354303118976955,0.0006375521766725681,0.0009577904329289241,-7.029840115321253e-05,0.0005790867219816591,-6.491985027551373e-05
-2.9787049692404408e-05,-0.0001080222473607695,-0.00018240002304387607,0.00018994948837308917,-2.6649599144459814e-06,0.0020125908241332017,-5.8398933054884236e-05,0.00014589285876302267,7.433579036736238e-05,0.0005175062972942812,-9.100222644599846e-05,0.002523594066198416,-0.00016203269973925384,-1.124899249743835e-05,0.0003647232502910164,0.00011842552991211199,2.3318969106132188e-05,-7.91948722342741e-05,-0.0005241150614357144,0.00032282683966247943,0.002679037720721331,0.0016495811553972092,0.0024781548974158398,-0.0001818877294123666,0.001498309595470644,-0.00016797144695607935
-1.1669157751448883e-05,-4.231800927371805e-05,-7.145570523928762e-05,7.441322882002904e-05,-1.0440052964229642e-06,0.0007884379305257886,-2.287794089617486e-05,5.715392431601144e-05,2.912124810392611e-05,0.00020273449981987726,-3.56503697781022e-05,0.0009886248407681968,-6.347675092623089e-05,-4.406823413298792e-06,0.00014288132551639019,4.63935235149274e-05,9.135269585636642e-06,-3.102480664421344e-05,-0.00020532350115115626,0.00012646829267507975,0.0010495203153056691,0.0006462279052453651,0.0009708239227824016,-7.125501281547326e-05,0.0005869668601159401,-6.580327130453223e-05
0.000557349109068003,-0.0013662086902252615,-0.001572404072473639,-0.0008443631001769973,-0.0013259470083712651,-0.0048845343837934825,0.0026026969308825783,-0.0055415570999359925,-0.0034291957564589505,0.0008973786217126128,-0.0014539995838467067,0.0012091779625913821,-0.002498077775582109,-0.0012635573163486222,-0.0008025135438370618,-0.0015442955670404066,-0.0024343070303441752,-0.004703894180518833,-0.009098501829262062,-0.011316337834346286,-0.0008693301305971792,-0.0011493723292539185,-0.00365763582725959,-4.144041892651988e-05,-0.003651726233795481,-0.004135511174650692
0.000573027462530015,-0.0013093513984367095,-0.0014763981886318743,-0.0009443426298515233,-0.001324544312101159,-0.00594385750041545,0.0026334350913816253,-0.005618347511570842,-0.003468322249626006,0.0006249902270385923,-0.0014061007457011776,-0.00011911067871497728,-0.002412792191237667,-0.0012576364318606504,-0.0009944848902081274,-0.0016066286055944074,-0.002446580922649418,-0.004662210119422163,-0.008822634924926027,-0.011486257089576821,-0.002279436225602345,-0.0020176260396964057,-0.00496200765382454,5.4295820196699574e-05,-0.004440358464105917,-0.004047099742699716
0.0005591836549888598,-0.0013595557395202314,-0.0015611702906226396,-0.0008560618438475503,-0.0013257828769319,-0.005008487253405841,0.0026062936457476485,-0.005550542452687679,-0.0034337740017835816,0.0008655060772177741,-0.001448394874248588,0.0010537530632570627,-0.0024880983908691875,-0.0012628645054287013,-0.0008249763777851357,-0.0015515892424820214,-0.0024357432155351507,-0.004699016670617476,-0.009066222259518919,-0.011336220322472714,-0.0010343286038591618,-0.0012509679021931004,-0.0038102621868730435,-3.0238188578643943e-05,-0.0037440051867249453,-0.004125166030166515
-4.352823108559398e-06,-1.578544164012411e-05,-2.6654369717932606e-05,2.7757583613965517e-05,-3.8943430849969414e-07,0.0002941027036190087,-8.533917522604498e-06,2.1319526893592836e-05,1.0862792705066627e-05,7.562391686825094e-05,-1.3298282250023667e-05,0.00036877631995832857,-2.367806436190427e-05,-1.643830959982226e-06,5.329751715901646e-05,1.730568782636716e-05,3.407633472975871e-06,-1.1572857114105024e-05,-7.658966478795738e-05,4.7175136250758067e-05,0.0003914915179545362,0.00024105559452213148,0.000362136230860803,-2.6579507535185927e-05,0.0002189500705271031,-2.4545901774071455e-05
8.186732795337613e-05,-0.0034259373517452696,-0.0035558727535776303,-0.012041036527883629,-0.004103036433806178,-0.005756945315974301,-0.016145941458168663,-0.012989754487329565,-0.00485720350275381,-0.00042048863848532863,-0.0019096684767998513,-0.005616580757491751,-0.009582844634716994,6.513055095675855e-05,-0.01276385156659396,0.000730481551760717,-0.01592802167815951,0.025081030776353198,-0.006748681047975137,-0.00451243154240929,-0.007889205760567163,0.0003050559355575971,-0.003810159936998525,-0.00230857762180525,-0.002044045240172753,-0.010562300170826062
-2.338321701062694e-05,-8.479885312907467e-05,-0.00014318636339028678,0.00014911279074480036,-2.092027798992391e-06,0.001579909674852265,-4.584391334199336e-05,0.00011452777002044195,5.835455124855976e-05,0.0004062490974758169,-7.143791786748287e-05,0.0019810537903570268,-0.0001271977527129853,-8.830603750117556e-06,0.0002863124410929415,9.29655636973461e-05,1.8305690583789567e-05,-6.216899299219119e-05,-0.000411437062302376,0.0002534232200448899,0.00210307905785285,0.0012949424173134092,0.0019453834586055235,-0.00014278420630247035,0.0011761922977202449,-0.00013185974563860797
-4.561197069952744e-06,-1.654110639487242e-05,-2.7930340844700393e-05,2.9086366684618313e-05,-4.0807691526065477e-07,0.0003081816918709049,-8.942444622374346e-06,2.2340113800747308e-05,1.1382805370709805e-05,7.924410880820846e-05,-1.3934884216839015e-05,0.000386430008320969,-2.4811556797974633e-05,-1.7225227791632592e-06,5.5848922191009006e-05,1.8134128274563632e-05,3.570760268624438e-06,-1.2126861267583543e-05,-8.025608803909705e-05,4.9433456833612076e-05,0.00041023260538484925,0.0002525951650244952,0.00037947205156952946,-2.785189493498181e-05,0.00022943142766110867,-2.5720938448193e-05
-0.00016514412643267291,-0.004892847204971872,-0.00039122453802717557,0.0009655563744194645,-0.0017026576241621757,-0.0018833079586479359,0.005822028438781892,0.0002542181571272274,-0.0033969902974633095,0.0002511122518401193,0.00027403735891696964,-0.0059806006585483,3.82187191354247e-05,6.186525683502736e-05,-0.018016847616851447,0.000756003139273375,-0.004106249227979643,-0.008853983746497224,-0.009842505560643592,-0.0036934160750523703,-0.0013919925546626178,0.00098242602645444,-0.004493538905771372,-0.003405053756071685,-0.0004434799940268117,-0.0032184226085996115
-0.0001503003452057993,-0.004839016475711482,-0.00030032912992868473,0.00087089884107242,-0.0017013295946204797,-0.002886242394960678,0.005851130380568739,0.00018151536512847437,-0.0034340340537579567,-6.7766743844253885e-06,0.00031938650072435695,-0.007238183353408371,0.00011896447849622892,6.747096755089592e-05,-0.018198600163397236,0.0006969881419558572,-0.004117869770444333,-0.00881451856381291,-0.009581323288817209,-0.0038542903822295074,-0.0027270374898139198,0.00016039020754785577,-0.005728477898502612,-0.003314413639271518,-0.0011901326526476763,-0.0031347173931880233
0.0004978465407434555,-0.0029171667383320254,-0.0036700296005899246,-0.0005306609794188995,-0.0035549902573017217,-0.0016959495594716482,0.009742334184379071,0.002699490041123701,-0.004092709447759681,-0.006604915617888052,-0.003956220460715543,-0.0063024020053105735,-0.0011463291964907928,-0.00041246687777077556,0.0014482795377731162,-0.0016727790960400632,4.663665418490787e-06,0.00016788205796552033,0.001079662409680287,-0.002392525063987948,-0.005274033037870025,-0.00932455696609237,-0.003874769360027288,-0.00044388604955253796,-0.021379058491875012,-0.002228884338521166
0.0005021735858480464,-0.0029014747802001135,-0.003643533081633959,-0.0005582541788898712,-0.0035546031292755984,-0.001988310547328855,0.009750817562894483,0.002678296771335433,-0.004103507909545559,-0.006680091679750735,-0.00394300093268137,-0.006668994382309102,-0.0011227913568102542,-0.0004108327817988008,0.0013952976556781626,-0.0016899822972558775,1.2762124091998726e-06,0.00017938637906348846,0.0011557985001736013,-0.002439420822737755,-0.0056632060904074875,-0.00956418499696668,-0.0042347609714288885,-0.0004174639494353788,-0.021596711910640092,-0.0022044838008782974
0.0005088878211567116,-0.0028771257159312287,-0.0036024186816630737,-0.0006010702877307768,-0.003554002426347958,-0.0024419643503286216,0.009763981141776946,0.002645411373362481,-0.00412026378142707,-0.006796741669916927,-0.003922488315007831,-0.007237832335672699,-0.0010862679117236492,-0.0004082971704041796,0.0013130861661130651,-0.00171667634324509,-3.98006665665805e-06,0.00019723752621985294,0.0012739381577625516,-0.0025121885317857325,-0.006267082266235782,-0.009936013565163031,-0.00479335657872008,-0.0003764650244788195,-0.02193444267931179,-0.002166621715454257
0.0004917479349849842,-0.0029392832321306333,-0.0037073742131774183,-0.00049177068798085,-0.0035555358816602364,-0.0012838913624923986,0.009730377576621775,0.002729360170517722,-0.004077489925051675,-0.006498961288159716,-0.003974852272458314,-0.005785720915266847,-0.0011795037997462583,-0.00041476999846015575,0.0015229530397632923,-0.0016485326323541609,9.437995227643977e-06,0.00015166768598708752,0.0009723550004268927,-0.002326429440430093,-0.004725526386839692,-0.008986821432116345,-0.0033673914933393546,-0.0004811257750524248,-0.021072294323508885,-0.0022632748419194218
-7.168523489084228e-06,-2.599653290762657e-05,-4.38962187629356e-05,4.5713066020427475e-05,-6.413467578106889e-07,0.0004843482233287693,-1.4054232549532643e-05,3.511043878909821e-05,1.788958170851984e-05,0.00012454258096098055,-2.1900510610294413e-05,0.0006073257851072141,-3.899463780656537e-05,-2.7071720019005663e-06,8.777395592137748e-05,2.850017714575332e-05,5.611921271319302e-06,-1.905896380102488e-05,-0.0001261330399514093,7.769120496748804e-05,0.0006447347094612672,0.0003969866563400464,0.0005963904372931105,-4.377293065724195e-05,0.0003605817843650463,-4.0423851151249175e-05
-2.7498878360980287e-05,-9.972423154121128e-05,-0.0001683884808506016,0.000175358013950447,-2.460243941040618e-06,0.0018579883148817412,-5.391286391473498e-05,0.00013468571135079278,6.862548920723822e-05,0.00047775267665968837,-8.401164873531692e-05,0.0023297374857705385,-0.00014958572757776362,-1.0384871263358086e-05,0.0003367060651776075,0.00010932835831408715,2.1527660563066122e-05,-7.311130779563273e-05,-0.00048385377103189216,0.00029802803860112565,0.002473240323139701,0.0015228641979409684,0.002287788847416974,-0.00016791554041497485,0.0013832129646415227,-0.0001550682741548296
0.00048217788005151124,-0.0009065471823186019,-0.04858573631664905,-0.0021605344861471373,0.016778501012712103,-0.003274759371511574,-0.00017718308676333976,9.229537676999579e-05,-0.012354277916783065,-0.00047761864943292933,-0.01661013347090844,-0.005839152818492465,-0.00038409967406050283,-0.02551304186960396,-0.005681276494254439,-0.0021581416326582983,0.0613439875176891,0.0002850713110113073,-0.048584237834900616,-0.0006156870308640948,-0.01190293267871785,-0.03312953640413091,0.0004287912806742741,-0.012006994958211122,-0.024485972461163436,-0.0023856200665978424
0.00017356327271774748,-0.034098162329205775,-0.016358850572233963,-0.0005328067617634214,-0.06838563130957521,-0.003428883109061823,-0.004737960522185026,-0.0014094996193654515,0.011222776597627415,-0.0025544231116465805,0.04023053542351145,-0.06369058842547703,-0.0013771506603444759,-0.030941730330144336,0.009061276037510313,-0.0007611307545044876,0.0792033165582723,-0.005855987480705494,-0.1115197127726586,-0.0029355799137760715,-0.09204488415186837,-0.005244525450399297,-0.02877019758071357,0.017722249588738807,0.017784321257272546,-0.019968302781960802
0.00010824668725791921,-0.026864064144698826,0.0008441271775931938,-0.006030442416469932,0.03307683297638048,-0.022014650235733377,-0.03717254315103013,-0.01452457527298681,-0.03313219370848616,-0.03398422846709421,0.04907766987940589,0.06716805762868283,-0.03604608436509891,0.019069560333143602,0.10514460804799965,-0.004153246335893477,-0.027023223629185057,-0.08824013673297401,0.014458467427693623,-0.020524349754333877,0.04274640622023812,-0.02670418521252545,-0.04911594076613023,0.06284563581109649,0.006127504142698804,0.003822342821183269
5.7950309035745256e-05,0.02201559842963111,-0.12561903536692792,-0.024125928080042068,-0.0709275102431068,0.005542011401587604,-0.007240085797638173,0.008837600442113958,-0.015174270221559738,-0.03448475181119734,0.03341924958104562,-0.02423792570269635,-0.12339780096114229,-0.009191159355566737,0.06508934528380693,-0.007134132930205568,0.13039872796392818,0.13457080138235195,-0.11265393738883554,-0.01801700850306377,-0.04400136956777838,0.037562141468647406,-0.06154229372247784,-0.05174376083908138,-0.013961988449634867,-0.021874222007883803
1.697966907554228e-05,-0.062496630352113704,0.021841208937958413,-0.026123770680820464,0.017583462823409706,-0.07223877894547474,0.013641559755112977,-0.054766492085529674,0.006321636087966143,-0.046376230806759344,-0.11111916557700832,-0.010325986157581091,-0.010895514015672111,-0.029355323685750476,-0.038038988968787095,-0.01243205726532885,-0.024115972046014587,-0.04707633628915644,-0.11633499020617515,-0.048929890417153794,-0.0032626915367277,-0.04293177644919644,0.09723053128818421,0.036044623914864106,0.027721606169499296,0.01994539165678733
-3.74116047113773e-05,0.013435880097754146,-0.010807112635544212,-0.045858338405157836,0.06036531918868694,0.00823494055092768,-0.0760710463202114,0.06009443619435089,-0.05555364067160127,-0.022102520066331965,-0.0028469684568694143,0.01183223647091553,0.07989481014922668,-0.008035021107163483,-0.03436175347403391,-0.031851620986509184,0.10447560384936444,-0.02589764087138587,-0.05679705074318673,0.029945392663958636,-0.052598024331721435,0.0958078973978957,-0.042019142059877855,-0.029519263102547027,0.02381011479143788,0.00901070232399147
-3.532500138331502e-05,-0.06654726729048963,0.01604739906997623,0.03770253649626229,-0.133248345368376,0.006362280813248153,0.008250687917756844,-0.06521539476749612,-0.004089356206347239,0.06994866176897864,0.02161452357378096,0.016637508807256993,-0.06052741737990416,0.027373040059041828,-0.10533337629054398,0.015462011854644913,-0.1149034534082281,-0.027388629719013652,0.01308173282275633,-0.024502404459124296,-0.07352691380836093,-0.002457344014701575,0.020349564599444994,0.04017429669356534,-0.008020029981087312,0.0037788138149847626
-8.681761660387193e-06,0.058821471147564176,-0.04086931180399983,0.03039714064953466,0.02688860210025836,-0.09198427172215656,-0.04764838768157474,0.03706602024777037,0.021776646239983457,0.06657259378209068,-0.01962259035638111,-0.00021324575735606218,-0.02625527385459733,0.0758857867851232,0.04223742253085006,-0.07420002359960248,-0.004900176252946898,-0.03746926033905849,0.009595006702847728,-0.03903684347192402,0.02301709743024398,0.043000949704521244,-0.010791731743181689,0.09250211086903885,0.03136976819177465,0.02844159861112639
3.5055568878115224e-05,0.027858060964021006,-0.031243821662082998,-0.04778522267189832,0.01547693354012055,0.014244648589283742,0.024117920325538358,-0.05273966515136912,-0.010061950194930305,-0.0014633140498588602,-0.043680921329694956,-0.026605647011017582,-0.04346771368861403,0.016063068258108566,-0.00395683829744266,0.034370394660778805,-0.008730171921952504,-0.010706660157391445,-0.004259488827711335,0.062096922143768066,0.06449095493618914,0.02398924469772369,-0.12639599226791937,-0.07671273445133565,-0.01950320851478881,0.02190092238409092
-1.5882331831632113e-05,-0.06963690139544258,0.020668885614853433,-0.05657274221598267,0.0181907988043875,-0.005247386664494448,0.01723838114008601,-0.0018436728441548224,0.006149228748504404,0.06195812491704399,0.026419757779669508,0.04968229624777632,-0.11831561435254387,-0.09241888159236357,0.006048010634955269,0.04785044102643401,0.06572582280355879,0.003128923315478344,-0.04100548380856577,-0.032377474974695175,-0.04617600171223618,-0.00535579269248453,-0.0031696139285673592,0.10096670106782868,-0.020234654019960534,-0.011220071925311666
2.6167762490717913e-05,0.057583870095516035,-0.02410224118605668,-0.09134963681343823,0.02922007728485045,-0.003410154073194779,0.00977880862240327,-0.01590271754374891,0.009779665003477206,0.026494486055353855,0.045693206992693323,0.0018067236790549346,0.004766579590021182,-0.028132727218874307,0.04192952377259286,-0.005616995238271973,-0.01665298172110528,-0.06273507883029636,-0.006899127703843635,0.04786044924764501,-0.08164849009099902,0.030757431831446448,0.07758816021984667,-0.0302621474763655,0.029667918756370006,-0.04740954575534628
4.707631936621026e-05,-0.05536684873269471,-0.011925551721484667,-0.026796843900670973,-0.022459822249184632,-0.007122985319325738,-0.07508195138988827,0.02969887837332919,0.013096040054327584,-0.0044089947850383835,-0.09604681843876102,-0.019993257984594986,-0.0068052985325533335,0.07325420188138741,-0.07572665483426486,-0.02220411014010582,0.03547701326741364,0.096900468327226,0.010649066645777494,0.013521453170648703,0.028990276156016733,-0.04232744863623756,-0.07762479199020914,-0.1504336765947136,-0.021282424358313155,0.03806655264730027
6.510723454385675e-05,0.0042188997623757935,0.0061261828133137184,-0.02844194235105921,-0.007094516296841982,-0.08470059699672805,0.04205491485594163,0.018671412565274492,-0.030412280239992297,-0.0603352012719359,0.027860785747849212,0.04539544332678654,-0.023495888020737935,-0.01718309014679155,-0.036855062729095875,0.01988241107904824,0.03181648728444643,-0.06685081464360323,-0.026327655220318203,-0.01844210293024817,-0.040247532384366964,0.056079122381202835,-0.03461520700055279,-0.07106754926734764,0.07722087296540872,-0.029179502379719235
0.00021718888313536887,-0.00794076236336488,-0.02474257716335777,0.02121387299647741,0.03719227388595364,-0.0740364078593986,0.026024066936558492,0.012119568900051328,0.045678164734422065,-0.10807904319643313,-0.01011369021339842,-0.06285670495619666,-0.009868548224403957,0.006233212112107355,-0.07044205905403267,0.019871154119476302,-0.03775848350193882,0.008973168794585217,0.006750672009232029,0.006712408295680458,-0.046279720771367334,-0.08450493952147442,0.055627027794565485,-0.08813169121501715,-0.003934675357011158,0.02883258423615436
0.00021816228621192307,-0.012255067786999592,0.01615303766658644,-0.004784375540302407,-0.013077058753305388,-0.060764833523807564,-0.00818671691215503,0.005555849658899554,-0.0782581776663755,-0.019882563124716625,-0.04501146192420479,0.01605700292884057,-0.05575176926670572,0.028721523913469924,0.0033562755008742034,0.0704947260466791,0.016724973555815505,0.05873926350758472,-0.035639063183139245,0.020566332223953057,0.014952194723608472,-0.08525590803578983,0.06502726742190014,-0.06556067135218986,0.010673786994754485,-0.0295978611344669
0.00017046348400182835,-0.06374466295759937,-0.026449215197110066,-0.06047850399143084,-0.0916906722498879,-0.09513929724527713,0.07512617364376373,0.02992947876765712,-0.009272256207205303,-0.12635115842993583,-0.013953058058126409,-0.030833584309185733,-0.01614606492712609,0.04298443882389111,0.10210241711799674,-0.06731714928127407,0.0217383875531749,-0.011244539846731266,-0.009800856068740052,0.005996897911965608,-0.07224451470107812,-0.04283676641843944,-0.09882793943843732,-0.10835009046245346,0.03553791971137843,-0.029892891295727746
6.808191131395148e-05,0.11882812519392294,-0.013053387101129483,-0.02560787759445987,-0.034184344791049176,0.04947085371827679,-0.016045639085495063,-0.009367291748514426,-0.06600310308895095,-0.11123727032411511,-0.023463136025754405,-0.07412952632000122,-0.049452357987795084,-0.060745481480865234,-0.05414830230734356,-0.1048682843751578,-0.02861051996716879,0.05412980442509973,0.074113009009624,0.0438516331254985,0.017202103919182164,0.007232405317465397,-0.08372163032174332,-0.018535375490919544,-0.01492323583472927,0.02634419370598815
8.388910178189351e-05,-0.04386144026149655,0.024092231327005092,0.02375290126868572,0.05095275247294314,0.014438299882817167,0.059122638879344186,0.06550837049555397,-0.0020209593190749177,-0.05072959127755648,-0.05882347598414456,0.0059394645572876685,-0.0011362611202369096,-0.03988072968334378,0.08053407245508959,-0.12372234786506678,0.05317003484554503,-0.05560116350987741,-0.054631708171818824,0.017906654090466316,-0.05134293027528112,-0.03667445957638863,-0.06894648157315787,-0.1867106611993992,0.013953973389229185,-0.0035859768055020356
-4.755879226553865e-06,-0.04737421476259897,-0.003148462669804313,0.01196803079168181,-0.029968171159029562,-0.035528405364300034,0.02390798014843203,-0.03409933748679126,0.04647976056811748,-0.16079268388607224,-0.013120277284785702,0.008774157231417078,-0.1043573156548939,0.010964570222548141,-0.06754335795459046,-0.03540303559290107,-0.06022906220628325,0.031122900985605367,0.007948360778858644,0.0055610183485774066,0.030699490102176027,0.04453950209823281,-0.06582364274543985,0.24661879085013566,-0.00906808667992862,0.020319068371263557
-8.050861854309292e-05,0.050436626062197176,-0.032023427378530187,0.026981136964651695,0.0019432702405299434,0.025221202124559597,-0.011514453403922906,0.042054041473301704,-0.07206444942737601,-0.10309468236908247,-0.01838977385410223,-0.012603300783589089,0.026384865915626804,-0.08977465507487559,0.026125165181541992,-0.03567848212022716,0.0363196669034898,-0.036681111537469245,-0.09350876359561955,-0.04120344980658597,-0.051067313568774725,-0.04343331424163197,0.04944427360378537,-0.15367712842098766,-0.053924839907772866,-0.035272033105676066
-0.00018604017066072752,-0.06717159344443929,-0.051225438962812744,0.010788435532907663,-0.03561862313421891,-0.01354865198756688,0.04160818336550682,0.039671095607539335,0.047346016233567746,-0.04442821002990268,-0.007590346365047842,-0.0290717241134813,-0.03001150516954606,-0.011412722192272002,0.0017440445743197605,-0.08544323073183374,-0.02589804413146383,0.025819093643461025,0.10921071380999031,-0.015509809983901284,-0.035433925480847346,0.0212757240993963,-0.009159545407131762,-0.014550682754684897,-0.014707857697967373,-0.023494407677589077
